"","x"
"X16423",1
"X16424",1
"X16425",1
"X16426",1
"X16427",1
"X16428",1
"X16429",2
"X16430",1
"X16431",1
"X16432",1
"X16433",1
"X16434",1
"X16435",1
"X16436",1
"X16437",1
"X16438",1
"X16439",1
"X16440",1
"X16441",1
"X16442",1
"X16443",1
"X16444",1
"X16445",1
"X16446",1
"X16447",1
"X16448",1
"X16449",1
"X16450",1
"X16451",1
"X16452",1
"X16453",1
"X16454",1
"X16455",1
"X16456",1
"X16457",1
"X16458",1
"X16459",1
"X16460",1
"X16461",1
"X16462",1
"X16463",1
"X16464",1
"X16465",1
"X16466",1
"X16467",1
"X16468",1
"X16469",1
"X16470",1
"X16471",1
"X16472",1
"X16473",1
"X16474",1
"X16475",1
"X16476",1
"X16477",1
"X16478",1
"X16479",1
"X16480",1
"X16481",1
"X16482",1
"X16483",1
"X16484",1
"X16485",1
"X16486",1
"X16487",1
"X16488",1
"X16489",1
"X16490",1
"X16491",1
"X16492",1
"X16493",1
"X16494",1
"X16495",1
"X16496",1
"X16497",1
"X16498",4
"X16499",1
"X16500",1
"X16501",1
"X16502",1
"X16503",1
"X16504",1
"X16505",1
"X16506",1
"X16507",1
"X16508",1
"X16509",1
"X16510",1
"X16511",1
"X16512",1
"X16513",1
"X16514",1
"X16515",1
"X16516",3
"X16517",1
"X16518",1
"X16519",1
"X16520",1
"X16521",2
"X16522",3
"X16523",1
"X16524",1
"X16525",1
"X16526",1
"X16527",1
"X16528",1
"X16529",1
"X16530",1
"X16531",1
"X16532",1
"X16533",1
"X16534",1
"X16535",1
"X16536",1
"X16537",1
"X16538",1
"X16539",1
"X16540",1
"X16541",1
"X16542",1
"X16543",1
"X16544",2
"X16545",1
"X16546",1
"X16547",1
"X16548",1
"X16549",1
"X16550",1
"X16551",4
"X16552",1
"X16553",1
"X16554",1
"X16555",4
"X16556",1
"X16557",1
"X16558",1
"X16559",1
"X16560",1
"X16561",1
"X16562",1
"X16563",1
"X16564",1
"X16565",1
"X16566",1
"X16567",1
"X16568",1
"X16569",1
"X16570",1
"X16571",1
"X16572",1
"X16573",1
"X16574",1
"X16575",1
"X16576",1
"X16577",1
"X16578",1
"X16579",1
"X16580",4
"X16581",1
"X16582",1
"X16583",1
"X16584",1
"X16585",1
"X16586",1
"X16587",1
"X16588",1
"X16589",1
"X16590",1
"X16591",1
"X16592",1
"X16593",1
"X16594",1
"X16595",1
"X16596",1
"X16597",1
"X16598",1
"X16599",1
"X16600",1
"X16601",1
"X16602",3
"X16603",1
"X16604",1
"X16605",1
"X16606",1
"X16607",1
"X16608",1
"X16609",1
"X16610",1
"X16611",1
"X16612",1
"X16613",1
"X16614",1
"X16615",1
"X16616",1
"X16617",1
"X16618",1
"X16619",1
"X16620",1
"X16621",1
"X16622",1
"X16623",1
"X16624",1
"X16625",1
"X16626",3
"X16627",1
"X16628",1
"X16629",1
"X16630",1
"X16631",1
"X16632",1
"X16633",1
"X16634",1
"X16635",1
"X16636",1
"X16637",1
"X16638",1
"X16639",1
"X16640",1
"X16641",1
"X16642",1
"X16643",1
"X16644",1
"X16645",1
"X16646",1
"X16647",1
"X16648",1
"X16649",1
"X16650",1
"X16651",1
"X16652",1
"X16653",1
"X16654",1
"X16655",1
"X16656",1
"X16657",1
"X16658",1
"X16659",1
"X16660",1
"X16661",1
"X16662",1
"X16663",1
"X16664",1
"X16665",1
"X16666",1
"X16667",1
"X16668",3
"X16669",1
"X16670",1
"X16671",1
"X16672",1
"X16673",1
"X16674",1
"X16675",1
"X16676",1
"X16677",1
"X16678",1
"X16679",1
"X16680",1
"X16681",1
"X16682",1
"X16683",1
"X16684",1
"X16685",1
"X16686",1
"X16687",1
"X16688",1
"X16689",1
"X16690",1
"X16691",1
"X16692",1
"X16693",1
"X16694",1
"X16695",1
"X16696",1
"X16697",1
"X16698",1
"X16699",1
"X16700",1
"X16701",1
"X16702",1
"X16703",1
"X16704",1
"X16705",1
"X16706",1
"X16707",1
"X16708",1
"X16709",1
"X16710",1
"X16711",1
"X16712",1
"X16713",1
"X16714",1
"X16715",1
"X16716",1
"X16717",1
"X16718",1
"X16719",1
"X16720",1
"X16721",1
"X16722",1
"X16723",1
"X16724",4
"X16725",1
"X16726",1
"X16727",1
"X16728",1
"X16729",1
"X16730",1
"X16731",1
"X16732",1
"X16733",1
"X16734",1
"X16735",1
"X16736",1
"X16737",1
"X16738",1
"X16739",1
"X16740",1
"X16741",3
"X16742",1
"X16743",1
"X16744",1
"X16745",1
"X16746",1
"X16747",1
"X16748",1
"X16749",1
"X16750",1
"X16751",1
"X16752",4
"X16753",1
"X16754",1
"X16755",4
"X16756",1
"X16757",1
"X16758",1
"X16759",1
"X16760",1
"X16761",1
"X16762",1
"X16763",1
"X16764",1
"X16765",1
"X16766",1
"X16767",1
"X16768",1
"X16769",1
"X16770",1
"X16771",1
"X16772",1
"X16773",1
"X16774",1
"X16775",1
"X16776",1
"X16777",1
"X16778",1
"X16779",1
"X16780",1
"X16781",1
"X16782",1
"X16783",1
"X16784",1
"X16785",1
"X16786",1
"X16787",1
"X16788",1
"X16789",1
"X16790",1
"X16791",1
"X16792",1
"X16793",1
"X16794",1
"X16795",1
"X16796",1
"X16797",1
"X16798",1
"X16799",1
"X16800",1
"X16801",1
"X16802",1
"X16803",1
"X16804",1
"X16805",1
"X16806",1
"X16807",1
"X16808",1
"X16809",1
"X16810",1
"X16811",1
"X16812",1
"X16813",1
"X16814",1
"X16815",1
"X16816",1
"X16817",1
"X16818",1
"X16819",1
"X16820",1
"X16821",1
"X16822",1
"X16823",1
"X16824",1
"X16825",1
"X16826",1
"X16827",1
"X16828",1
"X16829",1
"X16830",1
"X16831",1
"X16832",1
"X16833",1
"X16834",1
"X16835",1
"X16836",1
"X16837",1
"X16838",1
"X16839",1
"X16840",1
"X16841",1
"X16842",1
"X16843",1
"X16844",1
"X16845",1
"X16846",1
"X16847",1
"X16848",1
"X16849",1
"X16850",1
"X16851",1
"X16852",1
"X16853",1
"X16854",1
"X16855",1
"X16856",1
"X16857",1
"X16858",1
"X16859",1
"X16860",1
"X16861",1
"X16862",1
"X16863",1
"X16864",1
"X16865",1
"X16866",1
"X16867",1
"X16868",1
"X16869",1
"X16870",1
"X16871",1
"X16872",1
"X16873",1
"X16874",1
"X16875",1
"X16876",1
"X16877",1
"X16878",1
"X16879",1
"X16880",1
"X16881",1
"X16882",1
"X16883",1
"X16884",1
"X16885",1
"X16886",1
"X16887",1
"X16888",1
"X16889",1
"X16890",1
"X16891",1
"X16892",1
"X16893",1
"X16894",1
"X16895",1
"X16896",1
"X16897",1
"X16898",1
"X16899",1
"X16900",1
"X16901",1
"X16902",1
"X16903",1
"X16904",1
"X16905",1
"X16906",1
"X16907",1
"X16908",1
"X16909",1
"X16910",4
"X16911",1
"X16912",1
"X16913",1
"X16914",1
"X16915",1
"X16916",1
"X16917",1
"X16918",1
"X16919",1
"X16920",1
"X16921",1
"X16922",1
"X16923",1
"X16924",1
"X16925",1
"X16926",1
"X16927",1
"X16928",1
"X16929",1
"X16930",1
"X16931",1
"X16932",4
"X16933",4
"X16934",4
"X16935",4
"X16936",1
"X16937",1
"X16938",1
"X16939",1
"X16940",1
"X16941",1
"X16942",1
"X16943",1
"X16944",1
"X16945",3
"X16946",1
"X16947",3
"X16948",1
"X16949",1
"X16950",1
"X16951",1
"X16952",1
"X16953",1
"X16954",1
"X16955",1
"X16956",1
"X16957",1
"X16958",1
"X16959",3
"X16960",1
"X16961",1
"X16962",1
"X16963",1
"X16964",1
"X16965",1
"X16966",1
"X16967",1
"X16968",1
"X16969",1
"X16970",1
"X16971",1
"X16972",1
"X16973",1
"X16974",1
"X16975",1
"X16976",1
"X16977",1
"X16978",1
"X16979",1
"X16980",1
"X16981",1
"X16982",1
"X16983",1
"X16984",1
"X16985",1
"X16986",1
"X16987",1
"X16988",1
"X16989",1
"X16990",1
"X16991",1
"X16992",1
"X16993",1
"X16994",1
"X16995",1
"X16996",1
"X16997",1
"X16998",1
"X16999",1
"X17000",1
"X17001",1
"X17002",1
"X17003",1
"X17004",1
"X17005",1
"X17006",1
"X17007",1
"X17008",1
"X17009",1
"X17010",1
"X17011",1
"X17012",1
"X17013",1
"X17014",1
"X17015",1
"X17016",1
"X17017",1
"X17018",1
"X17019",1
"X17020",1
"X17021",1
"X17022",1
"X17023",1
"X17024",1
"X17025",1
"X17026",1
"X17027",1
"X17028",1
"X17029",1
"X17030",1
"X17031",1
"X17032",1
"X17033",1
"X17034",1
"X17035",1
"X17036",1
"X17037",1
"X17038",1
"X17039",1
"X17040",1
"X17041",1
"X17042",1
"X17043",1
"X17044",1
"X17045",1
"X17046",1
"X17047",1
"X17048",1
"X17049",1
"X17050",1
"X17051",1
"X17052",1
"X17053",1
"X17054",1
"X17055",1
"X17056",1
"X17057",1
"X17058",1
"X17059",3
"X17060",1
"X17061",1
"X17062",1
"X17063",1
"X17064",1
"X17065",1
"X17066",1
"X17067",1
"X17068",1
"X17069",1
"X17070",1
"X17071",1
"X17072",1
"X17073",1
"X17074",1
"X17075",1
"X17076",1
"X17077",1
"X17078",1
"X17079",1
"X17080",1
"X17081",1
"X17082",1
"X17083",1
"X17084",1
"X17085",1
"X17086",1
"X17087",1
"X17088",1
"X17089",1
"X17090",1
"X17091",1
"X17092",1
"X17093",1
"X17094",1
"X17095",1
"X17096",1
"X17097",1
"X17098",1
"X17099",1
"X17100",1
"X17101",1
"X17102",1
"X17103",1
"X17104",1
"X17105",1
"X17106",1
"X17107",1
"X17108",1
"X17109",1
"X17110",1
"X17111",1
"X17112",1
"X17113",1
"X17114",1
"X17115",1
"X17116",1
"X17117",1
"X17118",1
"X17119",1
"X17120",1
"X17121",1
"X17122",1
"X17123",1
"X17124",1
"X17125",1
"X17126",1
"X17127",1
"X17128",1
"X17129",1
"X17130",1
"X17131",1
"X17132",1
"X17133",1
"X17134",1
"X17135",1
"X17136",1
"X17137",1
"X17138",1
"X17139",1
"X17140",1
"X17141",1
"X17142",1
"X17143",1
"X17144",1
"X17145",1
"X17146",1
"X17147",1
"X17148",1
"X17149",3
"X17150",1
"X17151",1
"X17152",1
"X17153",1
"X17154",1
"X17155",1
"X17156",1
"X17157",1
"X17158",1
"X17159",1
"X17160",1
"X17161",1
"X17162",1
"X17163",1
"X17164",1
"X17165",1
"X17166",1
"X17167",1
"X17168",1
"X17169",1
"X17170",1
"X17171",1
"X17172",1
"X17173",1
"X17174",1
"X17175",1
"X17176",1
"X17177",3
"X17178",3
"X17179",1
"X17180",1
"X17181",1
"X17182",1
"X17183",1
"X17184",1
"X17185",1
"X17186",1
"X17187",1
"X17188",1
"X17189",1
"X17190",1
"X17191",1
"X17192",1
"X17193",1
"X17194",1
"X17195",1
"X17196",1
"X17197",1
"X17198",1
"X17199",1
"X17200",1
"X17201",1
"X17202",1
"X17203",1
"X17204",1
"X17205",1
"X17206",1
"X17207",1
"X17208",1
"X17209",1
"X17210",1
"X17211",1
"X17212",1
"X17213",1
"X17214",1
"X17215",1
"X17216",1
"X17217",1
"X17218",1
"X17219",1
"X17220",1
"X17221",1
"X17222",1
"X17223",1
"X17224",1
"X17225",1
"X17226",1
"X17227",1
"X17228",1
"X17229",1
"X17230",1
"X17231",1
"X17232",1
"X17233",1
"X17234",1
"X17235",1
"X17236",1
"X17237",1
"X17238",1
"X17239",1
"X17240",1
"X17241",1
"X17242",1
"X17243",1
"X17244",1
"X17245",1
"X17246",1
"X17247",1
"X17248",1
"X17249",1
"X17250",1
"X17251",1
"X17252",1
"X17253",1
"X17254",1
"X17255",1
"X17256",1
"X17257",1
"X17258",1
"X17259",1
"X17260",1
"X17261",1
"X17262",1
"X17263",1
"X17264",1
"X17265",1
"X17266",1
"X17267",1
"X17268",1
"X17269",1
"X17270",1
"X17271",1
"X17272",1
"X17273",4
"X17274",1
"X17275",1
"X17276",1
"X17277",1
"X17278",1
"X17279",1
"X17280",1
"X17281",1
"X17282",1
"X17283",1
"X17284",1
"X17285",1
"X17286",3
"X17287",1
"X17288",1
"X17289",1
"X17290",1
"X17291",1
"X17292",1
"X17293",1
"X17294",1
"X17295",1
"X17296",1
"X17297",1
"X17298",1
"X17299",1
"X17300",1
"X17301",1
"X17302",1
"X17303",1
"X17304",1
"X17305",1
"X17306",1
"X17307",1
"X17308",1
"X17309",1
"X17310",1
"X17311",1
"X17312",1
"X17313",1
"X17314",1
"X17315",1
"X17316",1
"X17317",1
"X17318",4
"X17319",1
"X17320",1
"X17321",1
"X17322",1
"X17323",1
"X17324",1
"X17325",1
"X17326",1
"X17327",1
"X17328",1
"X17329",1
"X17330",1
"X17331",1
"X17332",3
"X17333",1
"X17334",1
"X17335",1
"X17336",1
"X17337",1
"X17338",1
"X17339",1
"X17340",1
"X17341",1
"X17342",1
"X17343",1
"X17344",1
"X17345",1
"X17346",1
"X17347",1
"X17348",1
"X17349",1
"X17350",1
"X17351",1
"X17352",1
"X17353",1
"X17354",1
"X17355",1
"X17356",1
"X17357",1
"X17358",1
"X17359",1
"X17360",4
"X17361",2
"X17362",1
"X17363",1
"X17364",1
"X17365",1
"X17366",1
"X17367",1
"X17368",1
"X17369",4
"X17370",1
"X17371",1
"X17372",1
"X17373",1
"X17374",4
"X17375",3
"X17376",1
"X17377",1
"X17378",1
"X17379",1
"X17380",1
"X17381",1
"X17382",1
"X17383",1
"X17384",1
"X17385",1
"X17386",1
"X17387",1
"X17388",1
"X17389",1
"X17390",1
"X17391",1
"X17392",1
"X17393",1
"X17394",1
"X17395",1
"X17396",1
"X17397",1
"X17398",1
"X17399",1
"X17400",1
"X17401",1
"X17402",1
"X17403",1
"X17404",1
"X17405",1
"X17406",1
"X17407",1
"X17408",1
"X17409",1
"X17410",1
"X17411",3
"X17412",1
"X17413",1
"X17414",1
"X17415",1
"X17416",1
"X17417",1
"X17418",1
"X17419",1
"X17420",1
"X17421",1
"X17422",1
"X17423",1
"X17424",1
"X17425",1
"X17426",1
"X17427",1
"X17428",1
"X17429",1
"X17430",1
"X17431",1
"X17432",1
"X17433",1
"X17434",1
"X17435",1
"X17436",1
"X17437",1
"X17438",1
"X17439",1
"X17440",1
"X17441",1
"X17442",1
"X17443",1
"X17444",1
"X17445",1
"X17446",1
"X17447",1
"X17448",3
"X17449",1
"X17450",1
"X17451",1
"X17452",1
"X17453",1
"X17454",1
"X17455",1
"X17456",1
"X17457",1
"X17458",1
"X17459",1
"X17460",1
"X17461",1
"X17462",1
"X17463",1
"X17464",1
"X17465",1
"X17466",1
"X17467",1
"X17468",1
"X17469",1
"X17470",1
"X17471",1
"X17472",1
"X17473",1
"X17474",1
"X17475",1
"X17476",3
"X17477",1
"X17478",1
"X17479",1
"X17480",1
"X17481",1
"X17482",1
"X17483",1
"X17484",1
"X17485",1
"X17486",1
"X17487",1
"X17488",1
"X17489",1
"X17490",1
"X17491",1
"X17492",1
"X17493",1
"X17494",1
"X17495",1
"X17496",1
"X17497",1
"X17498",1
"X17499",1
"X17500",1
"X17501",1
"X17502",1
"X17503",1
"X17504",1
"X17505",1
"X17506",1
"X17507",1
"X17508",1
"X17509",1
"X17510",1
"X17511",1
"X17512",1
"X17513",1
"X17514",1
"X17515",1
"X17516",1
"X17517",1
"X17518",1
"X17519",1
"X17520",1
"X17521",1
"X17522",1
"X17523",1
"X17524",1
"X17525",1
"X17526",1
"X17527",1
"X17528",1
"X17529",1
"X17530",1
"X17531",1
"X17532",1
"X17533",1
"X17534",1
"X17535",1
"X17536",1
"X17537",1
"X17538",1
"X17539",1
"X17540",1
"X17541",1
"X17542",1
"X17543",1
"X17544",4
"X17545",1
"X17546",1
"X17547",1
"X17548",1
"X17549",1
"X17550",1
"X17551",1
"X17552",1
"X17553",1
"X17554",1
"X17555",1
"X17556",1
"X17557",1
"X17558",1
"X17559",1
"X17560",1
"X17561",1
"X17562",1
"X17563",1
"X17564",1
"X17565",4
"X17566",1
"X17567",1
"X17568",1
"X17569",1
"X17570",1
"X17571",1
"X17572",1
"X17573",1
"X17574",1
"X17575",1
"X17576",1
"X17577",1
"X17578",1
"X17579",1
"X17580",1
"X17581",1
"X17582",1
"X17583",1
"X17584",1
"X17585",1
"X17586",1
"X17587",1
"X17588",1
"X17589",1
"X17590",1
"X17591",3
"X17592",1
"X17593",1
"X17594",1
"X17595",1
"X17596",1
"X17597",1
"X17598",1
"X17599",1
"X17600",1
"X17601",1
"X17602",1
"X17603",1
"X17604",1
"X17605",1
"X17606",1
"X17607",1
"X17608",1
"X17609",4
"X17610",1
"X17611",1
"X17612",1
"X17613",1
"X17614",1
"X17615",1
"X17616",1
"X17617",1
"X17618",1
"X17619",4
"X17620",1
"X17621",1
"X17622",1
"X17623",1
"X17624",1
"X17625",1
"X17626",1
"X17627",1
"X17628",1
"X17629",1
"X17630",1
"X17631",1
"X17632",1
"X17633",1
"X17634",1
"X17635",1
"X17636",1
"X17637",1
"X17638",1
"X17639",1
"X17640",1
"X17641",3
"X17642",1
"X17643",1
"X17644",1
"X17645",1
"X17646",1
"X17647",1
"X17648",1
"X17649",1
"X17650",1
"X17651",1
"X17652",3
"X17653",1
"X17654",1
"X17655",1
"X17656",1
"X17657",1
"X17658",1
"X17659",1
"X17660",1
"X17661",1
"X17662",1
"X17663",1
"X17664",1
"X17665",1
"X17666",1
"X17667",1
"X17668",1
"X17669",1
"X17670",1
"X17671",1
"X17672",1
"X17673",1
"X17674",1
"X17675",1
"X17676",1
"X17677",1
"X17678",1
"X17679",1
"X17680",1
"X17681",1
"X17682",1
"X17683",1
"X17684",1
"X17685",1
"X17686",1
"X17687",1
"X17688",1
"X17689",1
"X17690",1
"X17691",1
"X17692",1
"X17693",1
"X17694",1
"X17695",1
"X17696",1
"X17697",1
"X17698",1
"X17699",1
"X17700",1
"X17701",1
"X17702",1
"X17703",1
"X17704",1
"X17705",1
"X17706",1
"X17707",1
"X17708",1
"X17709",1
"X17710",1
"X17711",1
"X17712",1
"X17713",1
"X17714",1
"X17715",1
"X17716",1
"X17717",1
"X17718",1
"X17719",1
"X17720",1
"X17721",1
"X17722",1
"X17723",1
"X17724",3
"X17725",1
"X17726",1
"X17727",1
"X17728",4
"X17729",1
"X17730",1
"X17731",1
"X17732",1
"X17733",1
"X17734",1
"X17735",1
"X17736",4
"X17737",1
"X17738",1
"X17739",1
"X17740",1
"X17741",1
"X17742",1
"X17743",1
"X17744",1
"X17745",1
"X17746",1
"X17747",1
"X17748",1
"X17749",1
"X17750",1
"X17751",1
"X17752",1
"X17753",1
"X17754",1
"X17755",1
"X17756",1
"X17757",1
"X17758",1
"X17759",1
"X17760",1
"X17761",1
"X17762",1
"X17763",1
"X17764",1
"X17765",1
"X17766",1
"X17767",1
"X17768",1
"X17769",1
"X17770",1
"X17771",4
"X17772",1
"X17773",1
"X17774",1
"X17775",1
"X17776",1
"X17777",1
"X17778",1
"X17779",1
"X17780",1
"X17781",1
"X17782",1
"X17783",1
"X17784",1
"X17785",1
"X17786",1
"X17787",1
"X17788",1
"X17789",1
"X17790",1
"X17791",2
"X17792",1
"X17793",1
"X17794",1
"X17795",1
"X17796",1
"X17797",1
"X17798",1
"X17799",1
"X17800",1
"X17801",1
"X17802",1
"X17803",1
"X17804",1
"X17805",1
"X17806",1
"X17807",1
"X17808",1
"X17809",1
"X17810",1
"X17811",1
"X17812",1
"X17813",1
"X17814",1
"X17815",1
"X17816",1
"X17817",1
"X17818",4
"X17819",1
"X17820",1
"X17821",1
"X17822",1
"X17823",1
"X17824",1
"X17825",1
"X17826",1
"X17827",1
"X17828",1
"X17829",1
"X17830",4
"X17831",1
"X17832",1
"X17833",1
"X17834",1
"X17835",1
"X17836",1
"X17837",1
"X17838",1
"X17839",1
"X17840",1
"X17841",1
"X17842",1
"X17843",1
"X17844",1
"X17845",2
"X17846",1
"X17847",1
"X17848",1
"X17849",1
"X17850",1
"X17851",3
"X17852",1
"X17853",1
"X17854",1
"X17855",1
"X17856",1
"X17857",1
"X17858",1
"X17859",1
"X17860",1
"X17861",1
"X17862",1
"X17863",1
"X17864",3
"X17865",1
"X17866",3
"X17867",1
"X17868",3
"X17869",1
"X17870",4
"X17871",1
"X17872",1
"X17873",1
"X17874",1
"X17875",1
"X17876",1
"X17877",1
"X17878",1
"X17879",1
"X17880",1
"X17881",1
"X17882",1
"X17883",1
"X17884",1
"X17885",1
"X17886",1
"X17887",1
"X17888",1
"X17889",1
"X17890",1
"X17891",1
"X17892",3
"X17893",1
"X17894",1
"X17895",1
"X17896",1
"X17897",1
"X17898",1
"X17899",1
"X17900",1
"X17901",1
"X17902",1
"X17903",1
"X17904",1
"X17905",1
"X17906",1
"X17907",1
"X17908",1
"X17909",1
"X17910",1
"X17911",4
"X17912",1
"X17913",1
"X17914",1
"X17915",1
"X17916",1
"X17917",1
"X17918",1
"X17919",1
"X17920",1
"X17921",1
"X17922",1
"X17923",1
"X17924",1
"X17925",1
"X17926",1
"X17927",1
"X17928",1
"X17929",1
"X17930",1
"X17931",1
"X17932",1
"X17933",1
"X17934",1
"X17935",1
"X17936",1
"X17937",1
"X17938",1
"X17939",1
"X17940",1
"X17941",1
"X17942",1
"X17943",1
"X17944",1
"X17945",1
"X17946",1
"X17947",1
"X17948",1
"X17949",1
"X17950",1
"X17951",1
"X17952",1
"X17953",1
"X17954",1
"X17955",1
"X17956",1
"X17957",1
"X17958",1
"X17959",1
"X17960",1
"X17961",3
"X17962",3
"X17963",1
"X17964",1
"X17965",1
"X17966",1
"X17967",1
"X17968",1
"X17969",1
"X17970",1
"X17971",1
"X17972",1
"X17973",1
"X17974",1
"X17975",1
"X17976",1
"X17977",1
"X17978",1
"X17979",1
"X17980",1
"X17981",1
"X17982",1
"X17983",1
"X17984",1
"X17985",1
"X17986",1
"X17987",1
"X17988",1
"X17989",1
"X17990",3
"X17991",1
"X17992",1
"X17993",1
"X17994",1
"X17995",1
"X17996",1
"X17997",1
"X17998",1
"X17999",4
"X18000",1
"X18001",1
"X18002",1
"X18003",1
"X18004",1
"X18005",1
"X18006",1
"X18007",1
"X18008",1
"X18009",1
"X18010",4
"X18011",1
"X18012",1
"X18013",1
"X18014",1
"X18015",1
"X18016",1
"X18017",1
"X18018",1
"X18019",1
"X18020",1
"X18021",1
"X18022",1
"X18023",1
"X18024",1
"X18025",4
"X18026",1
"X18027",1
"X18028",1
"X18029",1
"X18030",1
"X18031",1
"X18032",1
"X18033",1
"X18034",1
"X18035",1
"X18036",1
"X18037",1
"X18038",1
"X18039",1
"X18040",1
"X18041",1
"X18042",1
"X18043",1
"X18044",1
"X18045",4
"X18046",2
"X18047",1
"X18048",1
"X18049",1
"X18050",1
"X18051",1
"X18052",1
"X18053",1
"X18054",1
"X18055",1
"X18056",1
"X18057",1
"X18058",1
"X18059",1
"X18060",1
"X18061",1
"X18062",1
"X18063",1
"X18064",1
"X18065",1
"X18066",1
"X18067",1
"X18068",1
"X18069",1
"X18070",1
"X18071",1
"X18072",1
"X18073",1
"X18074",1
"X18075",1
"X18076",1
"X18077",1
"X18078",1
"X18079",1
"X18080",1
"X18081",1
"X18082",1
"X18083",1
"X18084",1
"X18085",1
"X18086",1
"X18087",1
"X18088",1
"X18089",1
"X18090",1
"X18091",1
"X18092",1
"X18093",1
"X18094",1
"X18095",1
"X18096",1
"X18097",1
"X18098",1
"X18099",1
"X18100",1
"X18101",1
"X18102",1
"X18103",1
"X18104",1
"X18105",1
"X18106",1
"X18107",1
"X18108",1
"X18109",1
"X18110",1
"X18111",1
"X18112",1
"X18113",1
"X18114",1
"X18115",1
"X18116",1
"X18117",1
"X18118",1
"X18119",1
"X18120",1
"X18121",1
"X18122",1
"X18123",1
"X18124",1
"X18125",1
"X18126",1
"X18127",1
"X18128",1
"X18129",1
"X18130",1
"X18131",1
"X18132",1
"X18133",1
"X18134",1
"X18135",1
"X18136",1
"X18137",1
"X18138",1
"X18139",1
"X18140",1
"X18141",1
"X18142",1
"X18143",1
"X18144",1
"X18145",1
"X18146",1
"X18147",1
"X18148",1
"X18149",1
"X18150",1
"X18151",1
"X18152",1
"X18153",1
"X18154",1
"X18155",1
"X18156",1
"X18157",1
"X18158",4
"X18159",1
"X18160",1
"X18161",1
"X18162",3
"X18163",1
"X18164",1
"X18165",1
"X18166",1
"X18167",1
"X18168",1
"X18169",1
"X18170",1
"X18171",1
"X18172",4
"X18173",1
"X18174",1
"X18175",2
"X18176",1
"X18177",1
"X18178",3
"X18179",1
"X18180",1
"X18181",1
"X18182",4
"X18183",1
"X18184",1
"X18185",1
"X18186",1
"X18187",1
"X18188",1
"X18189",1
"X18190",1
"X18191",1
"X18192",1
"X18193",1
"X18194",1
"X18195",1
"X18196",1
"X18197",1
"X18198",1
"X18199",1
"X18200",1
"X18201",1
"X18202",1
"X18203",1
"X18204",1
"X18205",1
"X18206",1
"X18207",1
"X18208",1
"X18209",1
"X18210",1
"X18211",1
"X18212",1
"X18213",1
"X18214",1
"X18215",1
"X18216",1
"X18217",1
"X18218",1
"X18219",1
"X18220",1
"X18221",1
"X18222",1
"X18223",1
"X18224",1
"X18225",1
"X18226",1
"X18227",1
"X18228",1
"X18229",1
"X18230",1
"X18231",1
"X18232",1
"X18233",1
"X18234",1
"X18235",1
"X18236",4
"X18237",1
"X18238",1
"X18239",1
"X18240",1
"X18241",1
"X18242",1
"X18243",1
"X18244",1
"X18245",1
"X18246",1
"X18247",1
"X18248",1
"X18249",1
"X18250",1
"X18251",1
"X18252",1
"X18253",1
"X18254",1
"X18255",1
"X18256",1
"X18257",1
"X18258",1
"X18259",1
"X18260",1
"X18261",1
"X18262",1
"X18263",1
"X18264",1
"X18265",1
"X18266",1
"X18267",1
"X18268",1
"X18269",1
"X18270",1
"X18271",1
"X18272",1
"X18273",1
"X18274",1
"X18275",1
"X18276",1
"X18277",1
"X18278",1
"X18279",1
"X18280",3
"X18281",1
"X18282",1
"X18283",1
"X18284",1
"X18285",1
"X18286",1
"X18287",1
"X18288",1
"X18289",1
"X18290",1
"X18291",1
"X18292",1
"X18293",1
"X18294",1
"X18295",1
"X18296",4
"X18297",1
"X18298",1
"X18299",1
"X18300",1
"X18301",1
"X18302",1
"X18303",1
"X18304",1
"X18305",1
"X18306",1
"X18307",1
"X18308",1
"X18309",1
"X18310",1
"X18311",1
"X18312",1
"X18313",1
"X18314",1
"X18315",1
"X18316",1
"X18317",1
"X18318",1
"X18319",1
"X18320",1
"X18321",1
"X18322",1
"X18323",3
"X18324",1
"X18325",1
"X18326",1
"X18327",4
"X18328",1
"X18329",1
"X18330",1
"X18331",1
"X18332",1
"X18333",1
"X18334",1
"X18335",1
"X18336",1
"X18337",1
"X18338",1
"X18339",1
"X18340",1
"X18341",1
"X18342",1
"X18343",4
"X18344",1
"X18345",1
"X18346",4
"X18347",1
"X18348",1
"X18349",1
"X18350",1
"X18351",4
"X18352",1
"X18353",1
"X18354",1
"X18355",1
"X18356",1
"X18357",1
"X18358",1
"X18359",1
"X18360",1
"X18361",1
"X18362",1
"X18363",1
"X18364",1
"X18365",1
"X18366",1
"X18367",1
"X18368",1
"X18369",1
"X18370",1
"X18371",1
"X18372",1
"X18373",1
"X18374",1
"X18375",1
"X18376",1
"X18377",1
"X18378",1
"X18379",1
"X18380",1
"X18381",1
"X18382",1
"X18383",1
"X18384",1
"X18385",1
"X18386",1
"X18387",1
"X18388",4
"X18389",1
"X18390",1
"X18391",1
"X18392",1
"X18393",1
"X18394",1
"X18395",1
"X18396",1
"X18397",1
"X18398",1
"X18399",1
"X18400",1
"X18401",1
"X18402",1
"X18403",1
"X18404",1
"X18405",3
"X18406",1
"X18407",3
"X18408",1
"X18409",3
"X18410",1
"X18411",1
"X18412",1
"X18413",1
"X18414",1
"X18415",1
"X18416",1
"X18417",1
"X18418",1
"X18419",1
"X18420",3
"X18421",3
